anio,codigo,descripcion,total,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,fuente,categoria
2017,6530,Exceso Velocidad más de 40Km/h de la Máxima permitida en vías rápidas y hasta 140 km/h,8146,1101,561,889,1293,1413,794,733,128,136,273,378,447,infracciones_2017,velocidad
2017,6531,Exceso Velocidad más de 140Km/h,3027,596,442,350,407,482,192,160,37,79,102,87,93,infracciones_2017,velocidad
2017,6540,Circulación en sentido contrario,4235,137,195,246,140,306,196,293,515,468,442,683,614,infracciones_2017,velocidad
2017,6550,Circular en sentido contrario calle/ave. 1 mano (carga/pasajeros),1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2017,velocidad
2017,6560,Invasión parcial de vías,850,51,64,78,47,62,15,47,67,110,74,123,112,infracciones_2017,velocidad
2017,6580,No respetar carriles/Maniobras Peligrosas,9022,451,402,514,373,749,436,603,1146,563,547,1586,1652,infracciones_2017,velocidad
2017,6600,Girar a izquierda/derecha en lugar prohibido,38729,1949,2342,2185,1403,3504,2121,2634,5779,3188,3227,5053,5344,infracciones_2017,otras
2017,6620,No respetar paso o cartel PARE en bocacalle,120,8,5,8,9,9,11,11,20,12,7,10,10,infracciones_2017,otras
2017,6640,Marcha atras en forma indebida,386,15,30,21,17,31,12,29,57,34,24,43,73,infracciones_2017,otras
2017,6660,Forzar barrera/evadir pago peaje autopista,60575,7222,738,960,12429,2456,14565,997,15476,1371,1208,1390,1763,infracciones_2017,peajes
2017,6670,Infrigir normas Transporte Sustancias Peligrosas,6,0,0,0,1,0,0,0,0,0,0,2,3,infracciones_2017,otras
2017,6680,Obstruir vía Transversal/Ciclovía/Vereda/Estac. reservado,1209,47,107,65,64,187,60,96,189,62,61,164,107,infracciones_2017,otras
2017,6700,No ceder Paso a Polic/Bombe/Ambula/Serv.Pub.o Urgen.,101,4,8,7,0,11,9,14,8,2,11,10,17,infracciones_2017,otras
2017,6720,Interrumpir Filas Escolares,14,0,4,0,0,1,0,0,1,1,1,1,5,infracciones_2017,otras
2017,6740,No respetar Senda Peatonal/Paso Peaton,22889,202,205,4853,144,3925,353,3529,1876,3154,753,2165,1730,infracciones_2017,otras
2017,6760,Circular por Zona/Carril o c/peso/poten./tamaño Prohibido,49626,604,3413,1541,967,1452,1137,820,1372,2588,4449,18379,12904,infracciones_2017,carriles
2017,6761,"Carriles o vías prohíbidas (tránsito rápido,diferenciado,metrobus)",11904,538,363,568,254,1141,912,1081,1806,1118,1020,1729,1374,infracciones_2017,carriles
2017,6762,"Carriles o vías prohíbidas (ciclovía,contramano en contracarril)",768,26,21,30,38,69,34,41,94,34,47,194,140,infracciones_2017,otras
2017,6780,Prohib.circular según DIA/HORA/CARAC.VEHIC (vehículos),215139,10103,17251,22450,33,59,14247,10664,36143,23646,23237,35765,21541,infracciones_2017,otras
2017,6781,Prohib.circular según DIA/HORA/CARAC.VEHIC y/u OCUPANTES (moto),10,0,0,0,0,0,0,0,3,1,3,0,3,infracciones_2017,otras
2017,6782,Prohib.circular según DIA/HORA/CARAC.VEHIC y/u OCUPANTES s/norma 5.3.2.i Ley2148 (MOTO),2,0,0,0,0,0,0,0,1,1,0,0,0,infracciones_2017,otras
2017,6800,Nro.ocupantes mayor a capacidad vehiculo,1008,40,65,89,66,81,34,37,99,42,200,135,120,infracciones_2017,otras
2017,6820,No respetar lugar asc/desc-acercar a acera/puertas abiertas etc(pasajeros),700,26,19,92,12,60,33,54,121,72,50,71,90,infracciones_2017,otras
2017,6830,Ocupar lugar no destinado para viajar,17,1,1,0,0,1,0,1,5,1,1,3,3,infracciones_2017,otras
2017,6840,No cumplir norma uso radio/reproductor sonido/fumar/trato al pasajero,33,0,3,3,0,7,1,1,7,3,3,2,3,infracciones_2017,otras
2017,6850,No cumplir norma horario/ropa/requisito vehiculo Tte. pasajero,11,1,0,1,2,0,0,0,1,3,0,0,3,infracciones_2017,otras
2017,6860,No Cumplir Normas s/requisitos Vehículos  Escolares c/habilitación,12,1,1,2,1,0,0,1,1,0,2,1,2,infracciones_2017,otras
2017,6861,No Cumplir Normas  s/requisitos Vehículos Escolares sin habilitación,1,0,0,1,0,0,0,0,0,0,0,0,0,infracciones_2017,otras
2017,6862,Conducir sin poseer la licencia,4094,175,118,649,449,428,339,283,228,276,356,458,335,infracciones_2017,otras
2017,6870,No Cumplir Normas s/requisitos Vehículos de Transporte c/habilitación,61,9,3,4,0,5,5,4,8,0,3,9,11,infracciones_2017,otras
2017,6871,Servicio de Taxis Sin Habilitación,53,2,2,0,1,6,3,0,5,2,4,16,12,infracciones_2017,otras
2017,6872,Servicio de radio taxis que incumpla la normativa legal vigente,29,0,0,2,4,4,4,5,4,1,2,3,0,infracciones_2017,otras
2017,6874,Radio taxi con IRA vencido y/o que a su baja no hubiere eliminado las señales que lo identificaban,1,0,1,0,0,0,0,0,0,0,0,0,0,infracciones_2017,otras
2017,6875,"Servicio de radio taxi, titular o mandataria que realice promociones o cobre tarifa no autorizada",1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2017,otras
2017,6876,No aplicación de la tarifa de taxi vigente,1,1,0,0,0,0,0,0,0,0,0,0,0,infracciones_2017,otras
2017,6877,No Cumplir Normas/requisitos Vehículos de Transporte sin habilitación,550,45,32,16,26,33,39,23,25,32,40,149,90,infracciones_2017,otras
2017,6880,No cumplir norma  Peso/dimen/permisos/carga descubierta/seguro(carga),31,0,1,2,0,3,0,3,3,2,2,8,7,infracciones_2017,otras
2017,6881,"Transporte de carga (transp.Explosivos, inflamables, animales, etc.)",5,0,0,0,0,0,0,0,1,1,0,2,1,infracciones_2017,otras
2017,6890,Carga y descarga fuera de hora/lugar prohibido,940,29,52,79,29,78,44,70,123,56,49,190,141,infracciones_2017,otras
2017,6900,Estac. lugar prohib./forma indebida/antirreglamentaria,915451,63936,84830,46965,40568,96093,119993,52129,113174,123096,57577,57419,59671,infracciones_2017,estacionamiento
2017,6901,Estac. lugar prohib./forma indebida/antirreglamentaria(carga/pasajeros),1,0,0,0,0,0,0,0,0,0,1,0,0,infracciones_2017,estacionamiento
2017,6906,Detención en Zona Exclusiva de Motos,577,62,76,25,16,88,15,12,127,50,44,62,0,infracciones_2017,estacionamiento
2017,6910,Estac. LUGAR RESERVADO (paradas/garage/ciclovias/carril exclusivo/Micro-Macrocentro/otros),76270,2253,4314,3900,2347,5318,4299,5453,6944,10978,8866,10922,10676,infracciones_2017,estacionamiento
2017,6920,Estac. lugar sin ticket/hora vencida,37791,414,2929,1846,1303,2503,1425,3705,6140,2540,5134,2909,6943,infracciones_2017,estacionamiento
2017,6935,Estacionamiento en areas peatonales,79701,4964,5648,6474,6197,7613,4357,4064,6778,8284,7176,8681,9465,infracciones_2017,estacionamiento
2017,6950,Enseñar conduccion en lugar no autorizado,32,2,1,5,0,2,2,3,7,1,0,4,5,infracciones_2017,estacionamiento
2017,6960,Enseñar conduccion (por Academia) en lugar no autorizado,27,1,0,2,1,3,1,5,10,0,1,1,2,infracciones_2017,estacionamiento
2017,6970,Peaton: No respetar lugar cruce calles/aven./semaforos,48,4,2,3,2,2,2,5,2,1,11,5,9,infracciones_2017,estacionamiento
2017,6980,No respetar indicaciones Autoridad dirige Transito,19812,966,843,1099,798,1917,972,1569,2759,1503,1286,3012,3088,infracciones_2017,estacionamiento
2017,7000,Circular sin utilizar Casco-conductor/acompañante(Moto/Ciclom./Motoneta),2,1,1,0,0,0,0,0,0,0,0,0,0,infracciones_2017,alcohol_otros
2017,7001,Infraccion regimen motovehiculos,19824,1600,1436,2294,1107,2186,838,1110,1954,1267,1324,2398,2310,infracciones_2017,alcohol_otros
2017,7002,Circular con acompañante que no usa el  CHALECO reflectante obligatorio (MOTO),83,0,0,0,0,0,0,0,0,29,0,1,53,infracciones_2017,alcohol_otros
2017,7010,Circular sin utilizar Antiparras (Moto/Ciclomotor/motoneta),40,3,5,1,0,5,3,1,4,5,5,5,3,infracciones_2017,alcohol_otros
2017,7021,Infraccion regimen ciclorodados,117,7,13,20,4,12,2,9,11,9,13,11,6,infracciones_2017,alcohol_otros
2017,7030,Incumplir Normas Tte.Privado pasajeros/Alquiler auto s/chofer,8,0,0,1,1,1,2,0,0,0,1,0,2,infracciones_2017,alcohol_otros
2017,7045,Obstruccion de estacionamiento y/o circulacion,3110,7,8,25,38,13,13,16,17,740,712,901,620,infracciones_2017,alcohol_otros
2017,7050,Violar Luz Roja,106921,5856,4627,8027,4261,9850,4891,8327,14830,8384,7486,16220,14162,infracciones_2017,alcohol_otros
2017,7062,Negarse a someterse al control de alcoholemia/estupefac/otra sustancia similar (conductor/acompaña),182,9,3,18,11,20,19,15,23,17,20,15,12,infracciones_2017,alcohol
2017,7063,Contribución a conducción peligrosa.,14,0,2,1,0,1,2,2,1,2,1,1,1,infracciones_2017,alcohol_otros
2017,7064,Utilizar en infraccion cartel/credencial/documento sobre franquicia transito/estacionamiento,247,16,10,20,20,19,7,22,35,15,22,33,28,infracciones_2017,alcohol_otros
2017,7065,Uso indebido de luces,3038,135,199,274,113,52,44,72,178,102,272,1038,559,infracciones_2017,alcohol_otros
2017,7066,Utilizacion de luces prohibidas,42,1,2,1,2,1,4,7,10,1,8,1,4,infracciones_2017,alcohol_otros
2017,7530,Circular en Infraccion Normas regulan servicio Remise/Escolares/Taxi,45,4,3,3,1,2,1,3,0,5,4,3,16,infracciones_2017,alcohol_otros
2017,7540,No cumplir Norma de habilitacion tecnica Remise/Escolares/Taxi,12,5,3,0,0,1,0,0,0,0,2,1,0,infracciones_2017,alcohol_otros
2017,7550,Explotar sin autorización para prestar el servicio Remise/Escolares/Taxi,11,2,1,1,4,0,0,0,1,0,0,0,2,infracciones_2017,alcohol_otros
2017,7551,Alteraciones en el reloj taxímetro (titular y/o mandataria),1,0,0,1,0,0,0,0,0,0,0,0,0,infracciones_2017,alcohol_otros
2017,7552,Alteraciones con dispositivos mecánicos electrónicos a fin de incrementar la tarifa,2,0,0,1,1,0,0,0,0,0,0,0,0,infracciones_2017,alcohol_otros
2017,8080,Abandonar vehiculo en la via publica,2981,94,178,191,206,264,261,83,648,241,481,1,333,infracciones_2017,otras
2017,8880,Incumplimiento de identificacion de conductor,1051,217,176,160,139,119,85,68,16,20,35,5,11,infracciones_2017,otras
2017,8884,Señalizacion de obras,1,0,0,0,0,0,0,0,0,0,0,1,0,infracciones_2017,otras
2017,8885,"Paradas, otras señales y simbolos",13,2,0,2,0,1,0,0,1,0,0,6,1,infracciones_2017,otras
2017,8886,Conductores principiantes,13,0,1,1,0,2,1,0,0,2,2,2,2,infracciones_2017,otras
2017,8900,No respetar límite velocidad Ley Nacional 24449,1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2017,otras
2017,8910,Violación de Barreras Ferroviarias - Particular,336,1,10,14,7,45,43,45,76,22,21,29,23,infracciones_2017,otras
2017,8911,Violación de Barreras Ferroviarias - Transporte,36,0,0,1,0,2,3,4,2,0,14,7,3,infracciones_2017,otras
2017,8915,Otorgamiento de viajes de manera no autorizada,1,0,0,0,0,0,0,0,0,0,1,0,0,infracciones_2017,otras
2017,8916,Habilitación de empresa de radio taxi vencida (mas de 30 y hasta 180 días),3,0,0,0,0,0,0,0,0,0,0,1,2,infracciones_2017,otras
2017,8920,Asignación de viajes de radio taxi a vehículos sin licencias de taxis (quien asigne viajes),2,0,0,0,1,0,0,0,0,0,0,0,1,infracciones_2017,otras
2017,8923,Promociones de radio taxi,1,0,0,0,0,0,0,0,0,0,1,0,0,infracciones_2017,otras
2017,8928,Personal de la empresa de radio taxi (trabajadores sin cumplir registración según leyes laborales)),1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2017,otras
2017,8930,Horario estación central,2,0,0,0,0,0,0,2,0,0,0,0,0,infracciones_2017,otras
2017,8939,Equipo no homologado (quien preste servicios sin haber verificado y/o registrado ante la Autoridad,6,0,0,0,0,0,0,0,0,0,1,5,0,infracciones_2017,otras
2018,1111,Expediente Infraccion de Transito,6072,375,524,462,1082,687,653,635,568,361,195,154,376,infracciones_2018,otras
2018,1131,Cruzar vias con barreras totalmente bajas,15,15,0,0,0,0,0,0,0,0,0,0,0,infracciones_2018,otras
2018,1149,Otras infracciones de transito,21,4,1,1,7,0,3,3,0,0,0,1,1,infracciones_2018,otras
2018,1842,Infrac normas regulan circulacion bicicletas,1,0,0,0,1,0,0,0,0,0,0,0,0,infracciones_2018,otras
2018,6100,Conducir sin portar la licencia,4229,382,291,424,334,337,458,304,392,341,356,285,325,infracciones_2018,documentacion
2018,6105,Falta de licencia o documentación o inhabilitado (transporte público),112,7,3,1,5,6,18,12,16,20,15,8,1,infracciones_2018,otras
2018,6110,Permitir conducir sin Licencia o Inhabilitado (titular/transporte),23,5,4,1,0,1,4,3,2,1,0,1,1,infracciones_2018,otras
2018,6120,Conducir con Licencia Vencida o Caduca,2579,312,180,244,209,206,257,246,220,215,155,142,193,infracciones_2018,documentacion
2018,6121,"Permitir conducir con licencia o documentación vencida (titular, mandataria o responsable)",615,72,43,64,35,54,58,39,56,49,54,46,45,infracciones_2018,otras
2018,6122,Licencia o documentación habilitante vencida (transporte público),240,20,15,19,19,30,21,10,19,19,26,27,15,infracciones_2018,otras
2018,6130,Conducir sin anteojos o lentes contacto segun Licencia,40,7,4,1,3,4,4,1,6,2,6,1,1,infracciones_2018,otras
2018,6140,Conducir c/licencia conductor No Correspondiente,1902,179,127,177,186,169,177,128,146,173,168,137,135,infracciones_2018,otras
2018,6150,Permitir Conducir c/licencia conductor No Correspondiente(titular/transporte),57,8,3,5,6,6,4,7,6,3,4,3,2,infracciones_2018,otras
2018,6160,Permitir o Facilitar manejo persona sin edad s/tipo vehiculo,37,1,0,0,4,16,3,3,6,1,1,1,1,infracciones_2018,otras
2018,6161,Exhibición de documentación (no exhibir ced verde vigente a nombre del tit  o ced azul de conductor),7713,763,534,759,605,603,757,492,750,612,707,555,576,infracciones_2018,documentacion
2018,6162,"Exceso de Velocidad + de 140 Km/h (taxis, pasajeros, escolares o remises)",10,1,0,0,0,0,0,2,3,1,1,2,0,infracciones_2018,otras
2018,6163,"Exceso de Velocidad mas de 20Km/h en Calle o Avenida (taxis, pasajeros, escolares, remises)",842,157,89,107,51,111,27,44,103,62,65,12,14,infracciones_2018,otras
2018,6164,"Exceso de Velocidad en màs de 40Km/h en vías rápidas (taxis, pasajeros, escolares o remises)",35,13,1,0,2,4,1,3,1,3,0,4,3,infracciones_2018,otras
2018,6165,Trans de sustancias peligrosas (no exhibir corresp insc en Reg de Transportistas segun norm vigente),3,0,0,0,1,1,0,0,0,0,0,0,1,infracciones_2018,otras
2018,6166,Vehiculo Transporte de sustancias alimenticias sin habilitaciòn,7,0,1,0,1,0,1,2,1,1,0,0,0,infracciones_2018,otras
2018,6167,"Obstruccion de via (en carriles exclusivos y/o, metrobus y premetro)",3956,535,263,451,336,244,125,329,773,184,272,232,212,infracciones_2018,otras
2018,6168,"Titular o responsable vehiculo transporte de escolares que dañe, altere o retire disp de alcoholemia",6,0,0,0,2,0,0,1,2,0,0,0,1,infracciones_2018,alcohol
2018,6169,"Conductor que dañe, altere o retire dispositivo",8,0,0,0,0,0,0,1,1,2,3,1,0,infracciones_2018,otras
2018,6170,No exhibir documentacion segun reglamentacion,1,0,0,0,0,0,1,0,0,0,0,0,0,infracciones_2018,otras
2018,6171,Obstruir LUGAR RESERVADO Vehíc. Persona discapac./RAMPA discapac.,1026,74,28,73,81,125,88,107,157,78,77,67,71,infracciones_2018,otras
2018,6172,Obstruccion de circulacion al transito,11,0,0,0,0,0,0,0,0,0,0,0,11,infracciones_2018,otras
2018,6180,No exhibir documentacion sobre transporte de sustancias peligrosas,23,3,2,1,1,1,3,3,2,2,3,0,2,infracciones_2018,otras
2018,6181,Conductor vehiculo con taximetro que se negara sin justificacion a transportar pasajero,9,0,0,1,0,0,1,0,4,2,0,1,0,infracciones_2018,otras
2018,6182,Cond vehiculo con taximetro que se negara a interrumpir func del mecanismo y/o disp de publicidad,2,0,0,0,0,0,1,0,0,0,1,0,0,infracciones_2018,otras
2018,6183,Cond vehiculo con taximetro que no porte ficha identif del titular de la licencia o la del conductor,11,1,2,1,1,1,0,0,3,0,0,0,2,infracciones_2018,otras
2018,6184,Titular vehiculo de carga exceda peso maximo por eje,14,1,0,1,4,1,0,0,1,1,1,1,3,infracciones_2018,otras
2018,6185,Carga y descarga (propietario y/o responsable del comercio),505,14,2,3,1,5,4,99,70,61,69,87,90,infracciones_2018,otras
2018,6186,"Violacion de semaforo (taxis, escolares , pasajeros, remises. Prestando servicio)",4862,760,282,251,176,241,157,232,1293,328,420,389,333,infracciones_2018,otras
2018,6187,"Negativa de someterse a control (taxis, escolares , pasajeros, remises. Prestando servicio)",24,5,2,2,3,1,3,1,3,0,1,1,2,infracciones_2018,alcohol
2018,6190,Falta poliza seguro contra terceros,4079,431,261,364,311,313,426,267,370,368,322,317,329,infracciones_2018,otras
2018,6191,Falta poliza seguro contra terceros (no cuente),3085,303,228,291,270,274,310,198,307,248,262,201,193,infracciones_2018,otras
2018,6200,Placas dominio. Falta/antirreglamentarias/mal estado,23452,2401,1231,1654,1410,1715,1547,1700,2989,1807,2708,2084,2206,infracciones_2018,otras
2018,6210,Placas dominio(Motos). Falta/antirreglamentarias/mal estado,1,0,0,0,0,0,0,0,0,0,1,0,0,infracciones_2018,otras
2018,6220,Circular con Placas de OTRO dominio.,25,3,1,2,2,3,1,1,2,6,1,2,1,infracciones_2018,otras
2018,6230,Circular con equipo Antiradar o Antifoto,52,2,7,5,1,0,1,3,11,3,9,3,7,infracciones_2018,otras
2018,6240,Revision tecnica No porte certificado,473,31,17,31,34,32,17,11,96,64,49,55,36,infracciones_2018,otras
2018,6241,Revision tecnica (no realizarla o certificado vencido),3488,306,147,309,306,281,274,133,429,420,286,307,290,infracciones_2018,otras
2018,6242,Incumplimiento grabado de autopartes (Titular/Tomador),265812,7,2,86210,77702,101864,3,3,9,6,1,3,2,infracciones_2018,otras
2018,6243,Incumplimiento grabado de autopartes (Gestor /Mandat /Concesionaria /Intermediario ),67,2,56,1,0,1,0,1,4,1,1,0,0,infracciones_2018,otras
2018,6250,Frenos/Luces/elementos seguridad Falta o Deficientes,2026,395,181,267,98,171,211,140,175,105,116,89,78,infracciones_2018,otras
2018,6270,No uso cinturon de seguridad,37230,8419,5501,4684,2752,2707,1533,1378,4136,1456,1668,1601,1395,infracciones_2018,otras
2018,6271,Menores de edad en asiento trasero SIN dispositivo retencion infantil o SIN acompañante mayor,141,134,1,2,0,0,3,0,1,0,0,0,0,infracciones_2018,otras
2018,6272,Sistemas o dispositivos de retencion infantil,1519,170,79,75,84,104,55,81,354,128,164,104,121,infracciones_2018,otras
2018,6280,"Limitador de velocidad, Falta / Funciona incorrectamente",22,1,1,2,2,2,0,0,6,1,3,1,3,infracciones_2018,otras
2018,6290,"Dispositivo control gases, Falta /Mal funcionamiento",70,12,11,9,0,2,7,5,9,6,4,0,5,infracciones_2018,otras
2018,6310,Verter liquido combustible o aguas servidas,29,3,3,4,1,1,5,4,2,1,3,2,0,infracciones_2018,otras
2018,6330,Dispositivo de control de ruido y silenciador Falta /Mal funcionamiento,1400,50,268,128,59,1,238,159,143,49,173,32,100,infracciones_2018,otras
2018,6350,Uso indebido e bocina,1440,122,70,78,102,120,78,91,348,98,123,99,111,infracciones_2018,otras
2018,6370,Colocacion Bocinas o sirenas antirreglamentarias,168,9,21,19,11,0,37,13,15,9,15,2,17,infracciones_2018,otras
2018,6390,Uso Paragolpe antirreglamentario,51,7,2,1,3,4,5,2,6,7,4,6,4,infracciones_2018,otras
2018,6410,Falta Paragolpe,98,12,9,2,3,10,8,8,9,6,8,10,13,infracciones_2018,otras
2018,6430,Uso de Vidrios tonalizados antirreglamentarios,329,48,12,30,24,22,6,12,111,15,15,19,15,infracciones_2018,otras
2018,6450,"Falta/sin vision, Espejos Retrovisores",2705,311,203,264,155,174,258,183,250,233,245,228,201,infracciones_2018,otras
2018,6470,Falta Tapa Combustible,14,6,0,0,1,0,1,0,3,3,0,0,0,infracciones_2018,otras
2018,6490,Conducir utilizando Celular / Auriculares / Reproductor de video,190505,33073,9969,12327,11493,12294,7244,10144,41987,12507,15692,12584,11191,infracciones_2018,otras
2018,6492,Conductor redactando/enviando mensaje de texto,23512,2451,884,1348,1352,1616,1130,1554,4770,1799,2441,2178,1989,infracciones_2018,otras
2018,6501,Permitir Viajar personas impedidas en asiento delantero,17045,2712,1031,924,1056,1159,836,1309,3167,1340,1497,985,1029,infracciones_2018,velocidad
2018,6525,Exceso Velocidad hasta 10Km/h de la Máxima permitida para el tipo de arteria,167436,26432,23490,17500,12474,16349,8654,11520,16714,12665,10335,4926,6377,infracciones_2018,velocidad
2018,6526,Exceso Velocidad más de 10Km/h y hasta 20Km/h de la Máxima permitida para el tipo de arteria,95637,15551,13447,10276,7071,9575,4764,6112,10376,7061,6197,2313,2894,infracciones_2018,velocidad
